"","Var1","Var2","theta[feasible_index]","KLD.results$KLD$Men_KLD","KLD.results$KLD$Women_KLD","KLD.results$KLD$Pop_KLD","KLD.results$pop_variance"
"164",0.14,0.57,0.999999999999999,-2.54711941669897e-05,-2.54725866474092e-05,-5.09437808143989e-05,1.00083124707528
"176",0.01,0.58,0.0624999999999999,0.00386072321914357,0.00490411142609596,0.00876483464523953,0.981469862279604
"177",0.02,0.58,0.125,0.000721336575439346,0.00747340000127054,0.00819473657670989,1.04205793862711
"178",0.03,0.58,0.1875,0.0038526371990674,0.00353533574337614,0.00738797294244354,1.0378898495865
"179",0.04,0.58,0.25,0.0133184736160995,-0.000528914783068726,0.0127895588330308,1.02426127885261
"180",0.05,0.58,0.3125,0.000202116791362421,0.00153056085597044,0.00173267764733286,0.973069508806512
"181",0.06,0.58,0.375,0.000327092036361355,0.00624863116080093,0.00657572319716228,0.976573631063356
"182",0.07,0.58,0.4375,0.010668119164953,0.0266020135317573,0.0372701326967103,1.04683021739658
"183",0.08,0.58,0.5,0.00249430148938675,0.00525340925446756,0.00774771074385431,0.941907610552804
"184",0.09,0.58,0.562499999999999,0.0085871483145253,0.00815416680996296,0.0167413151244883,0.949125254014777
"185",0.1,0.58,0.624999999999999,0.0287415348002963,0.0405636587161604,0.0693051935164567,1.02191541450247
"186",0.11,0.58,0.687499999999999,0.0888590467598137,0.0661182486002381,0.154977295360052,1.07336966043386
"187",0.12,0.58,0.749999999999999,0.118766998175448,0.121269988507111,0.240036986682559,0.996645661165772
"188",0.13,0.58,0.812499999999999,0.296350322377284,0.306194588349169,0.602544910726453,1.01490291690527
"189",0.14,0.58,0.874999999999999,0.669532906792902,0.667245928012761,1.33677883480566,1.0072717796869
"190",0.15,0.58,0.937499999999999,1.36593725223102,1.36222432639635,2.72816157862737,0.98024645010099
"191",0.16,0.58,0.999999999999999,-2.5478310195876e-05,-2.54648959455381e-05,-5.0943206141414e-05,1.00060883536206
"201",0.01,0.59,0.0555555555555556,0.0074058331229809,0.0005521008973329,0.0079579340203138,1.0472153134189
"202",0.02,0.59,0.111111111111111,0.00415409803764144,0.00440548511246912,0.00855958315011056,0.981320367821085
"203",0.03,0.59,0.166666666666667,0.000190305347883803,0.00148870258253016,0.00167900793041396,0.986155142874554
"204",0.04,0.59,0.222222222222222,0.00104230071834519,-0.000136241486275183,0.000906059232070003,0.979457849814483
"205",0.05,0.59,0.277777777777778,0.00624757615967916,0.00456320490457627,0.0108107810642554,0.95859640962158
"206",0.06,0.59,0.333333333333333,0.000205410510960389,0.00887282961873129,0.00907824012969168,0.985115783268727
"207",0.07,0.59,0.388888888888889,0.0076766928545337,0.00339587657509598,0.0110725694296297,0.998476097848724
"208",0.08,0.59,0.444444444444445,0.0168435434789689,0.010903124052226,0.0277466675311949,1.0285651486065
"209",0.09,0.59,0.5,0.00372629148812342,0.00358434270680142,0.00731063419492483,0.945366742212199
"210",0.1,0.59,0.555555555555556,0.0129761519699866,0.0234687462221948,0.0364448981921814,1.00133143033409
"211",0.11,0.59,0.611111111111111,0.0190777286676649,0.0215129435713981,0.040590672239063,0.968276537014111
"212",0.12,0.59,0.666666666666667,0.0386359077108714,0.0362831502128074,0.0749190579236789,0.973012042002271
"213",0.13,0.59,0.722222222222223,0.0856814406483829,0.105129015184288,0.190810455832671,1.0445316592597
"214",0.14,0.59,0.777777777777778,0.199723606352136,0.183242049179217,0.382965655531353,1.03240579424411
"215",0.15,0.59,0.833333333333334,0.384099716660419,0.392991994826218,0.777091711486637,0.952817817397379
"216",0.16,0.59,0.888888888888889,0.810604928119774,0.778376331899675,1.58898126001945,1.01179651834655
"217",0.17,0.59,0.944444444444445,1.48886919898984,1.48162809468916,2.970497293679,0.9976791597395
"226",0.01,0.6,0.05,0.00749265187188355,-0.000574786481904226,0.00691786538997933,0.940885976068098
"227",0.02,0.6,0.1,0.00139476260624015,0.00791646022489205,0.00931122283113221,0.954611649614274
"228",0.03,0.6,0.15,0.00706644958136955,0.00290290897442011,0.00996935855578966,1.00310221730264
"229",0.04,0.6,0.2,0.0113087149140275,0.00198494798967799,0.0132936629037055,1.05187867554524
"230",0.05,0.6,0.25,0.0130949395773558,0.000138516547269641,0.0132334561246254,1.03316651349418
"231",0.06,0.6,0.3,0.000382333439668481,0.00148526006772641,0.00186759350739489,0.934990496949966
"232",0.07,0.6,0.35,0.00280778242274595,0.0126806556048379,0.0154884380275839,1.02551385730344
"233",0.08,0.6,0.4,0.0241436058835711,0.00944080580694889,0.03358441169052,1.06505901528916
"234",0.09,0.6,0.45,0.0102488225301241,0.00488370833924731,0.0151325308693714,0.991336691522388
"235",0.1,0.6,0.5,0.0260649211268866,0.022905338414709,0.0489702595415957,1.04803907261282
"236",0.11,0.6,0.55,0.0545586548106689,0.0113432760584793,0.0659019308691482,1.05260272493937
"237",0.12,0.6,0.6,0.0138524221167655,0.0541862498449907,0.0680386719617562,1.03291889675574
"238",0.13,0.6,0.65,0.0351621360110153,0.0456190582081209,0.0807811942191362,1.02339730188984
"239",0.14,0.6,0.7,0.0743430075582165,0.0675276687120104,0.141870676270227,1.03467260290453
"240",0.15,0.6,0.75,0.117860692981384,0.115220775549812,0.233081468531195,0.974344455138906
"241",0.16,0.6,0.8,0.244460849775845,0.274228409514502,0.518689259290348,1.01783164670244
"242",0.17,0.6,0.85,0.508771021213601,0.498543686656017,1.00731470786962,1.03848529861437
"243",0.18,0.6,0.9,0.892263278326071,0.886399138823111,1.77866241714918,0.999862656107641
"244",0.19,0.6,0.95,1.5934780663687,1.59200825676887,3.18548632313757,1.03292782817798
"251",0.01,0.61,0.0454545454545455,0.0155862554118115,0.00014143989870416,0.0157276953105156,0.927432438479644
"252",0.02,0.61,0.0909090909090909,0.000241015647741175,0.0029449610567735,0.00318597670451467,0.997581845068281
"253",0.03,0.61,0.136363636363636,7.43875729502289e-06,0.0112525092134943,0.0112599479707893,1.04694332498459
"254",0.04,0.61,0.181818181818182,0.00270790568067239,4.11153965590505e-06,0.0027120172203283,1.0057462661313
"255",0.05,0.61,0.227272727272727,0.00242744259247711,0.00108320277019944,0.00351064536267655,1.00729642833174
"256",0.06,0.61,0.272727272727273,0.00817639041660597,-6.25826858644265e-05,0.00811380773074154,1.01204460634146
"257",0.07,0.61,0.318181818181818,0.0021949725109248,0.000811751861321167,0.00300672437224596,0.993030432241037
