"","mu","p","theta","KLD","Population_Variance"
"1346",0.12,0.645,0.413793103448276,0.0297660789577572,1.00396401885717
"1347",0.125,0.645,0.431034482758621,0.0332613616718804,1.00336811591824
"1348",0.13,0.645,0.448275862068965,0.0339266336724527,1.00052373371611
"1349",0.135,0.645,0.46551724137931,0.0371858700471863,1.00165056024564
"1350",0.14,0.645,0.482758620689655,0.0401231398767349,0.995409605039025
"1351",0.145,0.645,0.5,0.0444415634718879,0.996908632236169
"1352",0.15,0.645,0.517241379310345,0.0480184594477958,1.00196868691382
"1353",0.155,0.645,0.53448275862069,0.0524134513240925,0.997031709934166
"1354",0.16,0.645,0.551724137931034,0.0574532693810657,1.00270484778802
"1355",0.165,0.645,0.568965517241379,0.0600546508348251,0.995769108820597
"1356",0.17,0.645,0.586206896551724,0.064827964708718,1.00605856775458
"1357",0.175,0.645,0.603448275862069,0.068913796176483,0.996215973240701
"1358",0.18,0.645,0.620689655172414,0.0733960383593516,0.999215132696945
"1359",0.185,0.645,0.637931034482759,0.0791840874786871,1.0013567168282
"1360",0.19,0.645,0.655172413793103,0.084584097572251,0.999195503791486
"1361",0.195,0.645,0.672413793103448,0.0946133320963183,0.998628415999367
"1362",0.2,0.645,0.689655172413793,0.103206636725918,1.00440029058872
"1363",0.205,0.645,0.706896551724138,0.11168527906745,1.00286821617389
"1364",0.21,0.645,0.724137931034483,0.120918539923217,0.995977654120024
"1365",0.215,0.645,0.741379310344828,0.133822196620359,1.00074900826592
"1366",0.22,0.645,0.758620689655172,0.148227929277344,0.997052743581964
"1367",0.225,0.645,0.775862068965517,0.167330239730644,1.01113658528212
"1368",0.23,0.645,0.793103448275862,0.18659851033444,0.996396871578444
"1369",0.235,0.645,0.810344827586207,0.21272841462027,0.998366394101796
"1370",0.24,0.645,0.827586206896552,0.247310182125049,1.00167344840162
"1371",0.245,0.645,0.844827586206897,0.290238896123508,1.00176323687597
"1372",0.25,0.645,0.862068965517241,0.344062425036407,0.999359029446611
"1373",0.01,0.65,0.0333333333333333,0.000243364752836443,1.00325263187098
"1374",0.015,0.65,0.05,0.000474461747567392,0.999023235836669
"1375",0.02,0.65,0.0666666666666667,0.000810233527573804,1.0017276706782
"1376",0.025,0.65,0.0833333333333333,0.00131420360457748,0.998865397485431
"1377",0.03,0.65,0.1,0.00201949585783151,0.995135848001233
"1378",0.035,0.65,0.116666666666667,0.00268476224738949,0.999342893826954
"1379",0.04,0.65,0.133333333333333,0.0030049635905802,0.999656457888641
"1380",0.045,0.65,0.15,0.00418449042175236,0.997415859843026
"1381",0.05,0.65,0.166666666666667,0.00488802382266027,1.00127223129448
"1382",0.055,0.65,0.183333333333333,0.0052073853893761,1.00197175475225
"1383",0.06,0.65,0.2,0.00786903008129555,0.998724845531479
"1384",0.065,0.65,0.216666666666667,0.00884360471264298,0.999871000407014
"1385",0.07,0.65,0.233333333333333,0.00973088871111832,1.00561025413734
"1386",0.075,0.65,0.25,0.0105453173390255,0.997810776746572
"1387",0.08,0.65,0.266666666666667,0.0131264618991653,1.0000349475958
"1388",0.085,0.65,0.283333333333333,0.0149430496113385,0.998468537359331
"1389",0.09,0.65,0.3,0.0167958364678151,0.993301932583129
"1390",0.095,0.65,0.316666666666667,0.017892479498466,0.997618197065261
"1391",0.1,0.65,0.333333333333333,0.0198475814738004,0.999716113714006
"1392",0.105,0.65,0.35,0.0221663745327607,0.997800763349643
"1393",0.11,0.65,0.366666666666667,0.0259369675782933,1.00239196189779
"1394",0.115,0.65,0.383333333333333,0.027566549414788,1.00220095363269
"1395",0.12,0.65,0.4,0.0296013627077537,0.998363199414584
"1396",0.125,0.65,0.416666666666667,0.032445158625364,1.00112364437056
"1397",0.13,0.65,0.433333333333333,0.033143359465169,1.0008068441663
"1398",0.135,0.65,0.45,0.0368356352519627,0.998976836635588
"1399",0.14,0.65,0.466666666666667,0.0408310873102121,1.00301857106248
"1400",0.145,0.65,0.483333333333333,0.0439026558908134,0.999498924453622
"1401",0.15,0.65,0.5,0.0456116839219412,0.999651989317204
"1402",0.155,0.65,0.516666666666667,0.0513556077140156,0.999874428450412
"1403",0.16,0.65,0.533333333333333,0.0541374623130048,0.996294838918071
"1404",0.165,0.65,0.55,0.0565318700619546,1.00494011405478
"1405",0.17,0.65,0.566666666666667,0.0613150345201834,1.00440790141601
"1406",0.175,0.65,0.583333333333333,0.0666704574294747,1.00144090345682
"1407",0.18,0.65,0.6,0.0724678436745872,0.999399264996205
"1408",0.185,0.65,0.616666666666667,0.078736115260914,0.998784092388631
"1409",0.19,0.65,0.633333333333333,0.084430436822464,0.997521044939922
"1410",0.195,0.65,0.65,0.087683992318754,0.996146673621486
"1411",0.2,0.65,0.666666666666667,0.0989841806963129,0.998753667974476
"1412",0.205,0.65,0.683333333333333,0.108490597109174,1.00030560930721
"1413",0.21,0.65,0.7,0.112864165455021,0.997973560840593
"1414",0.215,0.65,0.716666666666667,0.122866788915364,1.00272597345601
"1415",0.22,0.65,0.733333333333333,0.134636961159158,0.994433352930464
"1416",0.225,0.65,0.75,0.150197668919843,1.00091403970374
"1417",0.23,0.65,0.766666666666667,0.165004921398065,0.998932382653254
"1418",0.235,0.65,0.783333333333333,0.18134361485245,1.00904546794533
"1419",0.24,0.65,0.8,0.207166865378915,0.996230800516892
"1420",0.245,0.65,0.816666666666667,0.234004542064232,0.999461092096961
"1421",0.25,0.65,0.833333333333333,0.269856057334696,0.996272461898707
"1422",0.01,0.655,0.032258064516129,0.000118719603320383,0.991968265983335
"1423",0.015,0.655,0.0483870967741935,0.000450823172888318,1.00529974525388
"1424",0.02,0.655,0.064516129032258,0.000693474497617409,1.00571277891229
"1425",0.025,0.655,0.0806451612903226,0.00132891038897293,0.996640366945696
"1426",0.03,0.655,0.0967741935483871,0.00180472803201011,0.992445299030507
"1427",0.035,0.655,0.112903225806452,0.0024261602096203,0.999733530589039
"1428",0.04,0.655,0.129032258064516,0.00355399926965716,1.00348593980009
"1429",0.045,0.655,0.145161290322581,0.0041959069035088,0.997542738180665
"1430",0.05,0.655,0.161290322580645,0.00548178071273011,1.00439048467245
"1431",0.055,0.655,0.17741935483871,0.0068959537715518,0.998306701918748
"1432",0.06,0.655,0.193548387096774,0.00754542624377249,0.996721741276269
"1433",0.065,0.655,0.209677419354839,0.00819711811692223,1.00264425698005
"1434",0.07,0.655,0.225806451612903,0.00927714125220944,0.999947442036389
"1435",0.075,0.655,0.241935483870968,0.0104027005876984,1.00051915595086
"1436",0.08,0.655,0.258064516129032,0.0133021079844002,0.997431463533396
"1437",0.085,0.655,0.274193548387097,0.0144647360881083,0.996797804470047
"1438",0.09,0.655,0.290322580645161,0.0152238654283572,1.00030581656645
"1439",0.095,0.655,0.306451612903226,0.0189134311548754,1.00521133292285
"1440",0.1,0.655,0.32258064516129,0.0203649533884586,0.998493288334347
"1441",0.105,0.655,0.338709677419355,0.0229193284183801,1.00147889276967
"1442",0.11,0.655,0.354838709677419,0.0238270120005044,1.0037715401278
"1443",0.115,0.655,0.370967741935484,0.0272255922970272,1.00077752744347
"1444",0.12,0.655,0.387096774193548,0.0280120070302107,1.00435747612612
"1445",0.125,0.655,0.403225806451613,0.0327670897507097,1.00451237717286
"1446",0.13,0.655,0.419354838709677,0.0355690318473207,1.00231289208715
"1447",0.135,0.655,0.435483870967742,0.0385440311011251,1.00088481159912
"1448",0.14,0.655,0.451612903225806,0.0405885126922755,1.00281889476045
"1449",0.145,0.655,0.467741935483871,0.0436734474316067,1.0044502547757
"1450",0.15,0.655,0.483870967741935,0.0479062118346952,1.0002277392972
"1451",0.155,0.655,0.5,0.0513833633049601,1.00110474109651
"1452",0.16,0.655,0.516129032258064,0.0532344383388808,1.00585493583924
"1453",0.165,0.655,0.532258064516129,0.0582159584578541,1.00098846750065
"1454",0.17,0.655,0.548387096774194,0.0610758209050512,0.999290599771294
"1455",0.175,0.655,0.564516129032258,0.0655358845882624,0.998546240691704
"1456",0.18,0.655,0.580645161290323,0.0720705852482755,0.997370474219016
"1457",0.185,0.655,0.596774193548387,0.0786584222979738,0.999531645153514
"1458",0.19,0.655,0.612903225806452,0.0814736819420817,0.999725334876128
"1459",0.195,0.655,0.629032258064516,0.088059298309902,1.00419072120391
"1460",0.2,0.655,0.645161290322581,0.0925174632290108,1.0021837998313
"1461",0.205,0.655,0.661290322580645,0.101313697089883,0.996632625270089
"1462",0.21,0.655,0.67741935483871,0.106847520567441,1.00302374832273
"1463",0.215,0.655,0.693548387096774,0.119475900197276,1.00078260649839
"1464",0.22,0.655,0.709677419354839,0.12487165988576,1.00146762011205
"1465",0.225,0.655,0.725806451612903,0.137042182081158,1.00632815952756
"1466",0.23,0.655,0.741935483870968,0.149046762285578,1.00144850964592
"1467",0.235,0.655,0.758064516129032,0.162531897688235,0.997315620160774
"1468",0.24,0.655,0.774193548387097,0.182780893507798,0.997683824435008
"1469",0.245,0.655,0.790322580645161,0.1979673437306,0.997994983400995
"1470",0.25,0.655,0.806451612903226,0.22831261164247,0.998710623992992
"1471",0.01,0.66,0.03125,0.00026010625361698,1.00081051913226
"1472",0.015,0.66,0.046875,0.000272502598618196,0.998210011318676
"1473",0.02,0.66,0.0625,0.000758401120015641,0.994644847480335
"1474",0.025,0.66,0.078125,0.00125791604403254,0.999940167887994
"1475",0.03,0.66,0.09375,0.00166269837215951,0.996822046592396
"1476",0.035,0.66,0.109375,0.00236911558977876,0.999492122257532
"1477",0.04,0.66,0.125,0.00287898555554086,0.996086950181696
"1478",0.045,0.66,0.140625,0.00394557458710661,1.00233406289815
"1479",0.05,0.66,0.15625,0.00465690820793986,0.999689066229009
"1480",0.055,0.66,0.171875,0.00642662924200847,0.999446260146379
"1481",0.06,0.66,0.1875,0.00752196093307483,0.998326502556871
"1482",0.065,0.66,0.203125,0.00815798184006352,0.999729424902095
"1483",0.07,0.66,0.21875,0.0101254535830398,1.00292397261837
"1484",0.075,0.66,0.234375,0.0115032984348404,0.995563525562428
"1485",0.08,0.66,0.25,0.0117557058604274,1.00296962328786
"1486",0.085,0.66,0.265625,0.0156221901522166,0.998167923439806
"1487",0.09,0.66,0.28125,0.0165483775743581,0.997494178131145
"1488",0.095,0.66,0.296875,0.0180502042907597,0.995190298998404
"1489",0.1,0.66,0.3125,0.0194634135630876,0.999304190041618
"1490",0.105,0.66,0.328125,0.0235272235472659,1.00348220385655
"1491",0.11,0.66,0.34375,0.0244381692839615,0.996330927169118
"1492",0.115,0.66,0.359375,0.0262746460438051,1.00114897605106
"1493",0.12,0.66,0.375,0.0297924605921851,1.00190475271987
"1494",0.125,0.66,0.390625,0.0340044149583273,1.00058352339968
"1495",0.13,0.66,0.40625,0.0351478321007882,0.999254755729143
"1496",0.135,0.66,0.421875,0.0387142196050619,0.999763778919596
"1497",0.14,0.66,0.4375,0.0396589238747127,0.998639187952991
"1498",0.145,0.66,0.453125,0.0422096471461005,1.0039716410158
"1499",0.15,0.66,0.46875,0.0472065080631612,0.996844647806584
"1500",0.155,0.66,0.484375,0.0512287804805918,0.999639997526875
"1501",0.16,0.66,0.5,0.0543629346094259,0.999208001909214
"1502",0.165,0.66,0.515625,0.0577418102656501,0.99977325817877
"1503",0.17,0.66,0.53125,0.0624511849396569,1.001620713828
"1504",0.175,0.66,0.546875,0.0651990554797201,0.999969350400132
"1505",0.18,0.66,0.5625,0.0715642838379579,0.999855531820368
"1506",0.185,0.66,0.578125,0.0753845282693923,1.00149350404618
"1507",0.19,0.66,0.59375,0.0816941739937411,0.999076267592482
"1508",0.195,0.66,0.609375,0.0869668294106507,1.00255964085662
"1509",0.2,0.66,0.625,0.0913472189215239,1.00069499357627
"1510",0.205,0.66,0.640625,0.0953640221634236,0.999856121815182
"1511",0.21,0.66,0.65625,0.105591191909626,1.0001253633731
"1512",0.215,0.66,0.671875,0.112011856184522,0.997160478696524
"1513",0.22,0.66,0.6875,0.123467320877794,1.00062373628416
"1514",0.225,0.66,0.703125,0.129265105598296,1.00504253322013
"1515",0.23,0.66,0.71875,0.142052131667944,0.996986665433697
"1516",0.235,0.66,0.734375,0.151501766893707,1.00459804664768
"1517",0.24,0.66,0.75,0.163860789111811,0.997027065480791
"1518",0.245,0.66,0.765625,0.1836148784933,0.995180678054152
"1519",0.25,0.66,0.78125,0.197347837566096,0.999070532837872
"1520",0.01,0.665,0.0303030303030303,0.000213937402704029,0.998656396525413
"1521",0.015,0.665,0.0454545454545454,0.000428376417232974,1.00308442462168
"1522",0.02,0.665,0.0606060606060606,0.000934247727656363,0.999426297593342
"1523",0.025,0.665,0.0757575757575757,0.00130029964751125,1.00203177712104
"1524",0.03,0.665,0.0909090909090909,0.00156060244882563,0.99678914350406
"1525",0.035,0.665,0.106060606060606,0.00241012289797472,1.00039912295334
"1526",0.04,0.665,0.121212121212121,0.00354215939541362,1.00400355054299
"1527",0.045,0.665,0.136363636363636,0.00406626004605861,1.00223060022533
"1528",0.05,0.665,0.151515151515151,0.00467846129281853,0.995228191520377
"1529",0.055,0.665,0.166666666666667,0.00639612816545728,0.998490957949619
"1530",0.06,0.665,0.181818181818182,0.00739540338582707,1.00626423106119
"1531",0.065,0.665,0.196969696969697,0.00936129050897741,0.999181882387265
"1532",0.07,0.665,0.212121212121212,0.00920380352251575,0.998964964957333
"1533",0.075,0.665,0.227272727272727,0.0114736924370838,0.99880254536698
"1534",0.08,0.665,0.242424242424242,0.0130855421185141,1.00167751046886
"1535",0.085,0.665,0.257575757575758,0.0145728962893895,1.0030493915034
"1536",0.09,0.665,0.272727272727273,0.01685750367376,0.998046319996291
"1537",0.095,0.665,0.287878787878788,0.0177494349509556,0.997666123450893
"1538",0.1,0.665,0.303030303030303,0.0191179508163059,0.995225462632113
"1539",0.105,0.665,0.318181818181818,0.0228713570513472,1.00075649867805
"1540",0.11,0.665,0.333333333333333,0.0250373202964172,1.0024522417769
"1541",0.115,0.665,0.348484848484848,0.0267617219273048,1.00201840492599
"1542",0.12,0.665,0.363636363636364,0.0286200813663654,0.996006065931947
"1543",0.125,0.665,0.378787878787879,0.0323288921834172,0.995082895747485
"1544",0.13,0.665,0.393939393939394,0.034888370844934,0.99990183343095
"1545",0.135,0.665,0.409090909090909,0.0393635410176008,1.00233928587203
"1546",0.14,0.665,0.424242424242424,0.0398055657833603,0.999085750758358
"1547",0.145,0.665,0.439393939393939,0.0442319695407511,0.996930328338363
"1548",0.15,0.665,0.454545454545455,0.0483653244457771,1.00092624220019
"1549",0.155,0.665,0.46969696969697,0.0530662593543724,1.00302685611321
"1550",0.16,0.665,0.484848484848485,0.0535323759487732,0.999091221535362
"1551",0.165,0.665,0.5,0.0571141028396885,0.996130641607166
"1552",0.17,0.665,0.515151515151515,0.0631321131019585,0.996316990635496
"1553",0.175,0.665,0.53030303030303,0.0649337598003959,1.00509620911519
"1554",0.18,0.665,0.545454545454545,0.0689421081323679,1.00237378381039
"1555",0.185,0.665,0.560606060606061,0.0727674441938159,1.00696207970844
"1556",0.19,0.665,0.575757575757576,0.0778145392730099,0.997724430777622
"1557",0.195,0.665,0.590909090909091,0.0827376487340615,1.00547713525894
"1558",0.2,0.665,0.606060606060606,0.0891000349407199,1.00266352867968
"1559",0.205,0.665,0.621212121212121,0.0946986467727164,1.00519287508218
"1560",0.21,0.665,0.636363636363636,0.101940011614812,0.999607462658897
"1561",0.215,0.665,0.651515151515151,0.106872971157062,0.995561647379207
"1562",0.22,0.665,0.666666666666667,0.116467772746963,1.00080551656295
"1563",0.225,0.665,0.681818181818182,0.123623131363731,0.9988644581628
"1564",0.23,0.665,0.696969696969697,0.134181398189683,0.998266560046112
"1565",0.235,0.665,0.712121212121212,0.140843686649107,0.996370076822044
"1566",0.24,0.665,0.727272727272727,0.155633612666868,0.996621509742565
"1567",0.245,0.665,0.742424242424242,0.163947778009495,0.997642459262432
"1568",0.25,0.665,0.757575757575757,0.179573499102668,1.00384704334496
"1569",0.01,0.67,0.0294117647058823,0.000232669850152889,1.0027764974468
"1570",0.015,0.67,0.0441176470588235,0.000422600462732568,1.00253597332587
"1571",0.02,0.67,0.0588235294117647,0.0007485569705638,1.00429343122837
"1572",0.025,0.67,0.0735294117647059,0.00130269259739565,1.00150351887011
"1573",0.03,0.67,0.088235294117647,0.00176116665324838,0.99653511635335
"1574",0.035,0.67,0.102941176470588,0.0025328316165394,0.998703500614811
"1575",0.04,0.67,0.117647058823529,0.00299212536001133,0.999715553236275
"1576",0.045,0.67,0.132352941176471,0.00352192115159185,0.996440518482445
"1577",0.05,0.67,0.147058823529412,0.00441103389270919,0.99500613675043
"1578",0.055,0.67,0.161764705882353,0.00617951811606311,1.00195526273547
"1579",0.06,0.67,0.176470588235294,0.00737138042455447,1.00839405465
"1580",0.065,0.67,0.191176470588235,0.00862447352321709,0.999159075215816
"1581",0.07,0.67,0.205882352941176,0.0104522630303805,1.00036209374433
"1582",0.075,0.67,0.220588235294118,0.0106833708662007,0.99747154300838
"1583",0.08,0.67,0.235294117647059,0.0126456904999326,0.997534161899421
"1584",0.085,0.67,0.25,0.0138249097639294,0.999302763465211
"1585",0.09,0.67,0.264705882352941,0.0165032230771804,0.999283596341353
"1586",0.095,0.67,0.279411764705882,0.0188873266457733,1.00003102381027
"1587",0.1,0.67,0.294117647058823,0.0208929265112906,1.00113756244838
"1588",0.105,0.67,0.308823529411765,0.0224500520870307,1.0038331937168
"1589",0.11,0.67,0.323529411764706,0.025845446909664,0.998480649047253
"1590",0.115,0.67,0.338235294117647,0.0272216141767944,1.00121850981735
"1591",0.12,0.67,0.352941176470588,0.0286922274233756,1.0001211629982
"1592",0.125,0.67,0.367647058823529,0.0325620925413501,1.00221520861418
"1593",0.13,0.67,0.382352941176471,0.0343807015661217,0.999900012251254
"1594",0.135,0.67,0.397058823529412,0.0371332807662801,0.999808939246472
"1595",0.14,0.67,0.411764705882353,0.0398305808100877,0.999924335078265
"1596",0.145,0.67,0.426470588235294,0.0418954370194714,0.998268272615796
"1597",0.15,0.67,0.441176470588235,0.0458891190110988,1.00077649820152
"1598",0.155,0.67,0.455882352941176,0.0491322891019079,1.00103715401656
"1599",0.16,0.67,0.470588235294118,0.0532567344634439,1.00489738266841
"1600",0.165,0.67,0.485294117647059,0.0554628233207692,0.999698662344376
"1601",0.17,0.67,0.5,0.0617331075642486,0.996251159769882
"1602",0.175,0.67,0.514705882352941,0.0665624249549551,1.00270592107204
"1603",0.18,0.67,0.529411764705882,0.0691938498554674,1.00347136962426
"1604",0.185,0.67,0.544117647058823,0.0740456156276972,0.999024227048155
"1605",0.19,0.67,0.558823529411765,0.076720021206938,1.00185931153357
"1606",0.195,0.67,0.573529411764706,0.0834421518693737,1.0005096602386
"1607",0.2,0.67,0.588235294117647,0.0883976828165575,0.999545325430409
"1608",0.205,0.67,0.602941176470588,0.093210475906943,1.00378604251844
"1609",0.21,0.67,0.617647058823529,0.100563686832036,1.00109935953899
"1610",0.215,0.67,0.632352941176471,0.103722014861938,0.999184090567829
"1611",0.22,0.67,0.647058823529412,0.113200950582141,0.995220774188522
"1612",0.225,0.67,0.661764705882353,0.121000412811312,1.00456289953694
"1613",0.23,0.67,0.676470588235294,0.12694095498474,1.00412893796801
"1614",0.235,0.67,0.691176470588235,0.137612437456232,1.00329934264848
"1615",0.24,0.67,0.705882352941176,0.145706254668052,1.00066900140843
"1616",0.245,0.67,0.720588235294118,0.156736979242428,1.00331757819354
"1617",0.25,0.67,0.735294117647059,0.170528729641348,1.00070585554122
"1618",0.01,0.675,0.0285714285714286,4.02266894515439e-05,1.00484986102053
"1619",0.015,0.675,0.0428571428571428,0.000496038685600813,0.993578753984336
"1620",0.02,0.675,0.0571428571428571,0.000952429892852886,0.998546534840802
"1621",0.025,0.675,0.0714285714285714,0.00140980160487919,0.998865768246549
"1622",0.03,0.675,0.0857142857142857,0.00151649414309864,0.997284297432586
"1623",0.035,0.675,0.1,0.00256478704661795,1.00318799534054
"1624",0.04,0.675,0.114285714285714,0.00299384802803662,0.993368126368863
"1625",0.045,0.675,0.128571428571429,0.00358868991979657,1.00357507720894
"1626",0.05,0.675,0.142857142857143,0.00512393586752076,0.997831680730399
"1627",0.055,0.675,0.157142857142857,0.00552064951592472,1.00664802533872
"1628",0.06,0.675,0.171428571428571,0.00648584967061025,1.00276780896923
"1629",0.065,0.675,0.185714285714286,0.0081199265295773,0.999602875030032
"1630",0.07,0.675,0.2,0.0097990235670237,1.00186474376963
"1631",0.075,0.675,0.214285714285714,0.0108299798654809,0.999005092733638
"1632",0.08,0.675,0.228571428571429,0.013061028300614,1.0012570333445
"1633",0.085,0.675,0.242857142857143,0.0142584190396095,1.00518746102158
"1634",0.09,0.675,0.257142857142857,0.0163944640161494,0.994735171934146
"1635",0.095,0.675,0.271428571428571,0.0184291576016755,1.00435420067841
"1636",0.1,0.675,0.285714285714286,0.0207691658372157,1.00521285645231
"1637",0.105,0.675,0.3,0.0241427654580722,0.99784392517698
"1638",0.11,0.675,0.314285714285714,0.02481193525608,1.00162112691605
"1639",0.115,0.675,0.328571428571428,0.0269758046787309,0.995086638788481
"1640",0.12,0.675,0.342857142857143,0.0290607698380309,0.998147006384391
"1641",0.125,0.675,0.357142857142857,0.0327583355376699,0.998457437328579
"1642",0.13,0.675,0.371428571428571,0.0336046813062037,0.999267279553578
"1643",0.135,0.675,0.385714285714286,0.0379489651665405,0.99875948758773
"1644",0.14,0.675,0.4,0.0393468044945996,1.00060807359117
"1645",0.145,0.675,0.414285714285714,0.0421957502531654,0.998918212579268
"1646",0.15,0.675,0.428571428571429,0.0458721833628477,0.999611354116785
"1647",0.155,0.675,0.442857142857143,0.050928201875392,1.00015614323381
"1648",0.16,0.675,0.457142857142857,0.0520033994187488,0.996253268138601
"1649",0.165,0.675,0.471428571428571,0.0574706717006913,1.00374594470396
"1650",0.17,0.675,0.485714285714286,0.0599365640480525,0.998296266570209
"1651",0.175,0.675,0.5,0.0652112618871417,1.00156992021078
"1652",0.18,0.675,0.514285714285714,0.0696188236036376,0.997402226814151
"1653",0.185,0.675,0.528571428571428,0.0761067772486413,1.00319317639803
"1654",0.19,0.675,0.542857142857143,0.0778463055640963,0.995965828614456
"1655",0.195,0.675,0.557142857142857,0.0843972219433322,0.997978793862991
"1656",0.2,0.675,0.571428571428571,0.0866323812359443,0.996086944774528
"1657",0.205,0.675,0.585714285714286,0.0918191600457401,1.00586870490441
"1658",0.21,0.675,0.6,0.0991003203118425,1.0029329863204
"1659",0.215,0.675,0.614285714285714,0.104710087495626,0.99448054550103
"1660",0.22,0.675,0.628571428571428,0.113019312585727,0.997113373494403
"1661",0.225,0.675,0.642857142857143,0.11629612673413,1.00106048260978
"1662",0.23,0.675,0.657142857142857,0.125488338862866,0.997817295691284
"1663",0.235,0.675,0.671428571428571,0.130906932374731,1.0027827870655
"1664",0.24,0.675,0.685714285714286,0.140137722111374,1.00218813878998
"1665",0.245,0.675,0.7,0.147624667193413,0.999510213378227
"1666",0.25,0.675,0.714285714285714,0.163716961368116,0.999602745772805
"1667",0.01,0.68,0.0277777777777778,0.000175137655426315,1.00228374927143
"1668",0.015,0.68,0.0416666666666667,0.000351908347803349,0.99633349748511
"1669",0.02,0.68,0.0555555555555555,0.000752821596275751,1.0004282659667
"1670",0.025,0.68,0.0694444444444444,0.00119756978315594,1.00051484709407
"1671",0.03,0.68,0.0833333333333333,0.00190905657963605,0.994834442858723
"1672",0.035,0.68,0.0972222222222222,0.00273388305484778,1.00145689649071
"1673",0.04,0.68,0.111111111111111,0.00322727357792343,0.995877253871455
"1674",0.045,0.68,0.125,0.00411471575176135,0.998144370858875
"1675",0.05,0.68,0.138888888888889,0.00545105033903145,0.998701445042933
"1676",0.055,0.68,0.152777777777778,0.00661743996554686,1.0014036209011
"1677",0.06,0.68,0.166666666666667,0.00701143883238581,0.997461632478643
"1678",0.065,0.68,0.180555555555556,0.00835505662984687,0.99451094896111
"1679",0.07,0.68,0.194444444444444,0.00998296592766047,0.99513505690738
"1680",0.075,0.68,0.208333333333333,0.010193773397924,0.994097446133863
"1681",0.08,0.68,0.222222222222222,0.0128617292148307,1.00092412605627
"1682",0.085,0.68,0.236111111111111,0.0140735306189847,1.00189063472372
"1683",0.09,0.68,0.25,0.0163743748082645,0.995685586506576
"1684",0.095,0.68,0.263888888888889,0.0180942850334945,1.00059225771609
"1685",0.1,0.68,0.277777777777778,0.0200866083374874,1.00192722779002
"1686",0.105,0.68,0.291666666666667,0.0223209569446984,0.997505164599641
"1687",0.11,0.68,0.305555555555555,0.0248979646897573,0.998008650319797
"1688",0.115,0.68,0.319444444444444,0.0265645029844421,1.00020781797019
"1689",0.12,0.68,0.333333333333333,0.0289333284247174,0.995199518659385
"1690",0.125,0.68,0.347222222222222,0.0317683162823771,1.00019539831724
"1691",0.13,0.68,0.361111111111111,0.0361349051337396,0.996324320697997
"1692",0.135,0.68,0.375,0.0378720299685795,1.00058936896274
"1693",0.14,0.68,0.388888888888889,0.0400776993113098,1.00133179009155
"1694",0.145,0.68,0.402777777777778,0.0423552327703141,1.0037372230886
"1695",0.15,0.68,0.416666666666667,0.0464786550067678,1.00125164463667
"1696",0.155,0.68,0.430555555555555,0.0493623835837943,1.00095080933821
"1697",0.16,0.68,0.444444444444444,0.0528361005131056,1.002458021575
"1698",0.165,0.68,0.458333333333333,0.0584353306180206,1.00381233853384
"1699",0.17,0.68,0.472222222222222,0.0614518912937463,1.00060350698044
"1700",0.175,0.68,0.486111111111111,0.0622884870515753,1.00512558370893
"1701",0.18,0.68,0.5,0.0675100545989635,1.00314353640627
"1702",0.185,0.68,0.513888888888889,0.0750089252713517,1.00076148052197
"1703",0.19,0.68,0.527777777777778,0.0790442182389298,0.99871495540144
"1704",0.195,0.68,0.541666666666667,0.0829875660117407,1.00055930903175
"1705",0.2,0.68,0.555555555555555,0.0851604325944354,1.00257382230182
"1706",0.205,0.68,0.569444444444444,0.0900433697331508,1.00153267100417
"1707",0.21,0.68,0.583333333333333,0.0998706499827537,0.99954066605985
"1708",0.215,0.68,0.597222222222222,0.102618493518994,0.999892734585639
"1709",0.22,0.68,0.611111111111111,0.108634669958148,0.996736047253945
"1710",0.225,0.68,0.625,0.11543903584709,1.00022376033471
"1711",0.23,0.68,0.638888888888889,0.124228357574931,0.999187494620869
"1712",0.235,0.68,0.652777777777778,0.129249683974414,0.997159020609052
"1713",0.24,0.68,0.666666666666667,0.135753936820065,1.00500329508309
"1714",0.245,0.68,0.680555555555555,0.144365734619423,1.00307843181481
"1715",0.25,0.68,0.694444444444444,0.156070791241533,1.00066320643949
"1716",0.01,0.685,0.027027027027027,0.000138475864295124,0.99667866097016
"1717",0.015,0.685,0.0405405405405405,0.000369162924058262,0.998340235509017
"1718",0.02,0.685,0.054054054054054,0.0006963895746002,1.00225173973479
"1719",0.025,0.685,0.0675675675675676,0.000944632444885771,0.993706449462016
"1720",0.03,0.685,0.0810810810810811,0.00182756927385323,0.997907421240848
"1721",0.035,0.685,0.0945945945945946,0.00222968546309927,1.00096826042793
"1722",0.04,0.685,0.108108108108108,0.00315296922580641,0.997515099291374
"1723",0.045,0.685,0.121621621621622,0.00436345387633054,1.00210117343906
"1724",0.05,0.685,0.135135135135135,0.00484956274125922,0.995308844390907
"1725",0.055,0.685,0.148648648648649,0.00577223893654149,1.00546529207206
"1726",0.06,0.685,0.162162162162162,0.0066615223874741,0.993879330988461
"1727",0.065,0.685,0.175675675675676,0.00832865553020418,0.995771797521077
"1728",0.07,0.685,0.189189189189189,0.0102673501506572,1.00050347488978
"1729",0.075,0.685,0.202702702702703,0.0115250220479718,1.00038193892865
"1730",0.08,0.685,0.216216216216216,0.0137136751740961,0.999817325432082
"1731",0.085,0.685,0.22972972972973,0.014426115996749,1.00203355553133
"1732",0.09,0.685,0.243243243243243,0.016316794323241,0.999987547177707
