1,-0.0900525055,-0.116013442,-0.0784112279,1.1823033717,-1.0768620413,-0.1019788727,-0.2388089807,-0.3219595468,-1.2720663246,-1.2008935201,0.1496393281,-0.3232316348,-1.0492408586,0.43794994,0.0384170578,0.2711265915,0.1785566582,-0.1406173049,0.0120666609,-0.7215491043,-0.7490154885,1.3136709472,-0.5018189665,-1.1228705683,2.0119483968,1.6707469881,-0.0404547761,-1.0648612969,-0.0508247301,-1.1943292335,0.0476721685,1.1742947805,-0.2096921316,-0.5843327201,1.1014295771,-1.2734091783,1.459278682,-1.2295039289,-0.5262240093,0.5921708048,-0.9947127369,-0.6359047403,0.0682015198,-0.6736718118,-0.0647805651,-1.881901983,0.6434571494,-0.7966179399,0.9220023513,-0.4294566166,-0.5540400796,0.6421941716,-1.9029331709,-2.013299386,0.3035994228,-0.623179183,0.3035351956,-1.0978542918,-1.0177097445,0.2747371866,0.3444638164,-1.3287332042,1.4961091223,-0.382483475,0.1507441689,1.0602001356,-0.1582421682,0.2470268987,-1.3459667701,-1.232989585,0.1391372583,-1.2345297789,-0.7616070362,-0.1467754398,-0.6932954118,-1.9194133513,0.1981054889,-0.5381764563,-1.5160920781,-1.8035643113,-0.5981006256,-1.0994643624,0.5824678596,-1.1289722599,-1.7901344761,-0.1892795845,-1.4309490194,-2.4775765246,-0.2967578697,-1.0397079071,-1.6867477959,-1.1119321231,0.0257431642,-0.0732044221,-1.4914266067,-1.5306703816,1.1555410784,-0.1210334041,0.894255732,-0.1167553837,-0.7317894707,-0.2071148746,-0.9092257701,-0.6886926999,-0.7308510292,0.4370288469,-0.9870347429,0.180070221,-0.3344569881,-1.8792277781,-0.7504505525,-1.3090737623,-1.5646452162,-0.5871389034,-1.5343507902,0.5092597824,-0.4291202233,-0.7946570676,-1.518572129,-1.1614872534,-1.0105537279,-1.036828819,-0.3625477645,-0.3029284796,-1.2915547831,-1.2740111302,0.8268563703,1.3242054327,-2.0922100504,-0.7973369886,-1.0810539909,-0.9020813281,1.0618534334,0.2860413949,-0.3250297329,-0.6665292417,-2.2535067524,-2.1481260786,0.4349742893,0.372805261,-1.2302437352,0.823691283,-2.2335676307,-0.5097103233,-1.0782774222,-0.5002326623,0.7458493918,0.7274001752,-1.0873446688,-0.1410740584,-0.4737089497,-0.3924655927,-1.4695868432,-1.14632412,1.2820807015,-1.7551796196,-0.0726402758,-1.0491742566,-1.1283098556,-0.3202695432,0.3445323166,-0.7441545311,-1.1258816085,-0.4019952213,0.0479342036,-0.0231165551,-0.6750202507,-0.4022691598
1,0.560315576,-1.3781705275,0.3947209236,-0.2014480876,-0.3788773422,0.7317862734,-0.1848004476,0.9177599532,0.5130655787,-0.6567489911,-1.1102166992,0.4938110782,-0.3863923286,0.1046529613,-0.2589804683,-1.0787091574,0.4631482251,-0.6781314051,-0.3902581536,1.2008115937,1.057948166,-0.664275603,-0.993539122,-1.4017572956,-0.7783693562,0.1902217613,-0.4646811864,-0.2118325308,1.3996533132,0.5878347724,0.3078685894,1.1729380776,-0.2626868609,0.1838507773,-0.6371251965,0.3025656671,0.1786473588,0.7240468143,-0.381110887,0.1941971585,0.1713078492,0.4043542195,0.5826492864,-0.2698098693,0.3891128716,1.2037488828,-1.3794190479,0.6106352282,0.2202285524,-1.1328191516,0.9806894692,0.0973109042,0.2049028242,1.7346362583,1.0215278481,0.2924956119,-0.4376359754,-0.9966309052,-0.7594618662,0.1216015969,-0.7040365178,-1.4908491863,1.4592918252,-1.2732853725,-0.9511354901,1.5841557148,-0.5732926828,-0.2173157961,-0.8198785298,-0.2606911085,-0.8264904143,0.0156119207,0.2137737066,-1.7271264629,-0.5259221698,-0.3301523672,0.9923271991,-0.8258893544,-0.7713531497,0.3640877212,-0.8768915172,0.1909838297,-0.6151683125,-1.0306454813,0.2436110433,-0.8568735131,-0.5783727997,0.9090646784,0.4570104265,0.4243304072,-1.0778778055,-1.6121874579,0.7664615527,-0.4822321203,-2.32484013,-2.2537400712,0.474941297,-0.7112112759,0.1073180954,-0.6278525065,-0.7754770054,-1.5009122981,0.0994526669,-1.0195821896,-0.2050781067,-0.9712174079,-0.9358592795,-0.8271363122,-0.9363338837,-0.4100217745,0.0736145255,-0.5940050231,-1.6470374431,0.5188422038,-0.9747244755,-0.8430612246,-1.0990075126,-0.452318013,-1.2611793436,0.6757319776,0.1377189145,0.7595536558,0.5883846218,-1.706723333,-1.130338188,-0.7622756059,-0.539796651,-0.8165283608,-0.7193474842,-0.3378556396,0.7987349823,-0.7482825445,1.8194045877,0.6817056275,-1.4974750824,-0.7157242932,-1.3088434543,-1.3381717651,1.9769887277,-0.6771205552,-0.4489533817,2.0487742059,-0.4895288071,0.2650638268,0.0782629708,1.1729681261,-0.3561109819,-0.4475537054,-0.4245674261,1.125128421,0.9700406841,-1.2638842732,0.2644183058,-0.3329256238,2.0815804625,0.0394193968,0.4857052818,-0.6620656442,1.7104920172,0.4907457955,0.6911735394,-0.5358203834,0.4056559287,1.5429970008,-1.2711136875,-1.0555890903,-0.4059427769,-0.2499620708
1,-1.5274197013,-0.5181173241,0.2059701115,-0.9386800155,-0.5034549179,-1.0702210108,-0.2123936079,0.9502311424,-0.3991049587,-1.3955068376,-0.9611616391,-1.024687729,0.3225263615,-1.0272119804,-0.9203755787,0.0311249231,0.4873125464,0.448140178,-1.0469183565,-1.1963470891,-2.1824060446,-1.2996835823,0.1294463971,-0.7930443128,-0.7812379167,-0.230159889,-0.5508868141,0.1673086975,-1.368128482,-0.5248018768,-1.0492011812,0.0579944989,-1.0558321838,-1.2716580928,1.1337267907,0.3600913476,-0.3924966315,-0.5704125619,0.5169947889,-1.2350550827,-0.3833811445,-1.1594355698,0.4975840694,-0.309035317,-0.251484878,-1.4032201206,-0.3195549934,-1.7135817049,-1.0442513958,0.0787533273,1.0032979198,0.7521376187,-0.2092163134,-0.571794346,-1.654027579,0.6260191322,0.3704716312,-0.631518326,1.1439433989,-1.0411545061,-1.8584013751,-0.6815609829,-0.3562080993,-0.0584670749,-0.7267892244,0.1065558532,-0.4840704954,-0.442568715,-0.0615837634,-0.1678878898,-0.373546039,0.3202594726,1.0333756261,-1.5902614421,-0.2360120359,-1.3367106967,-0.4715632422,0.2577175652,-0.6063542666,-1.5961152215,-0.9286130778,0.1240341635,-1.7053899933,-0.7703613556,0.3420747702,1.1446113689,-0.9035441595,-0.9956137723,-2.2045141916,0.1080761637,0.0175565355,-0.1676663095,2.3775531195,-0.5415722691,-2.3137671289,-1.2302421356,-0.7271768388,-0.7178455692,-0.8328763857,0.3660124448,-0.7441810271,-0.1084561015,-0.604828389,-1.1382546195,-0.020650076,-1.2446349381,-1.1727098078,-0.6352339983,0.8331272249,0.1956149211,-0.42343061,-0.9158311204,-0.6695984394,-1.4704449963,0.0875496276,-0.2847192565,-1.0156440399,-0.3189871141,-0.2086177266,0.1053295811,-1.1275027682,-1.0064321427,-2.5365684306,-1.2367994279,-0.7330556636,-0.7371633611,-2.387027919,-0.5367759191,-0.7968533147,-0.170107951,-1.8367003579,-0.6233733206,-1.5684669667,-0.7713040844,-2.229650051,-0.2148664882,-1.0767452784,-1.4863793952,2.7855614468,0.5189988944,-0.1875778488,0.2314697985,-1.068864654,-1.3623547711,-0.6304684196,-0.5985349262,2.9351074655,0.5357928931,-0.5669863259,-0.9178691056,-1.0006962561,-1.0469896023,-0.5691340658,0.190155859,0.1795749597,-1.5700299991,-1.5366815771,-1.4079490444,-1.4261742794,-1.1583919293,-1.3660845082,-0.5752667234,-1.2820490361,-0.9054443995,-1.6071289905,-1.0961934752,-1.017796433,-0.8535102386
1,0.5887824667,1.1889488026,-0.4087179918,0.0684019736,-0.8123509044,0.9121287275,0.3608633178,-0.1872123218,1.8144035933,-0.3810321057,0.9178595901,0.241340754,-0.0112951233,-1.0274368658,1.561018375,-0.020897519,-0.492214016,1.5040885811,-0.4822897376,0.722609403,-0.7134093106,-0.4945661398,-0.3414057739,-0.7995022706,2.1179892642,1.4385339387,0.3237387766,-0.9623423288,2.3040767233,0.0992866665,1.6225832067,-0.007682094,2.0869154272,2.5087285783,1.7365547837,-0.8302268515,0.5150152984,0.1505578244,-0.2841825744,1.1918288427,0.1389467955,-0.8051566569,1.1338514023,0.239974232,0.7712605733,-0.9764581946,1.8873214625,0.1082411507,-0.624456117,0.0260876419,0.1131206253,0.1656472667,-0.0767880873,0.8416935415,-0.5589446228,-0.3200600799,-0.3834593044,-0.7865155253,-0.1953101913,2.0049099019,1.2353034095,-1.107356763,2.6356869519,-0.4117163744,0.213480332,-0.4867848274,0.866225347,2.5528135542,1.0733936634,-1.0665098581,-0.3997154248,-0.6234499468,-0.3939268811,-0.6364478139,-1.1301905458,-1.2461220228,0.1367754227,-0.475366745,-0.8430906924,-1.3420562374,0.2929337759,-1.5633415857,-1.2674713552,-0.1810390762,-0.6042613066,-0.7744569661,-0.364557807,0.1729896025,-1.6713311312,-0.9354367403,-0.8113799716,-1.4302697263,-0.7277627175,0.9996059478,-0.0605272234,-1.2912477225,0.6227127703,-1.7310099889,-0.9450651213,-0.2983459892,1.1019985754,1.5337009662,0.3655088348,0.3642267797,-0.808126242,-0.7245029036,-0.6518706538,-0.4257188898,-1.4574645414,-1.2476213714,0.1346269982,-0.912489644,-0.8715694642,0.3018714023,0.029650447,-0.9575406756,0.5384144383,-0.5608003499,-1.1009319829,0.1956774376,-0.44302351,0.6813667067,-1.1511659005,-1.3307790899,-1.383367588,-1.1762665511,-1.4424452815,0.7318856155,-0.7619998127,-0.4631290755,0.2154562592,-0.8901041531,-0.7394034547,0.2665715199,-0.0765792049,0.5601101281,-2.4041014873,-2.267517781,-1.1364571228,0.2432972516,0.2051184369,1.0696027059,-0.7639899937,-1.6318527437,-0.1481116261,0.3606414456,1.5141055936,1.6771652428,-0.3688381815,-0.2163674254,-0.6240141076,-1.0283139159,-0.1269616763,0.0052320048,1.2019665391,-1.2609501993,-1.0496588034,0.5176760951,0.1027242293,-0.3415361283,0.79308376,1.0105106388,0.4432918913,-2.2229860423,-2.0612236844,-1.4700798025,-2.1339906655,-2.1617648286
1,-0.492675128,-0.2404113766,1.6465805151,-0.9317836175,0.2937568673,-1.163698623,-2.3674612666,-0.1174127966,0.8858248351,2.0004750572,-1.124314832,0.8374405921,-1.3292237608,0.2652948962,0.5431271911,-0.6831284082,-0.2652414563,-0.3481979969,-0.1726174046,-0.3006582522,-0.0552986064,-0.7031140685,-0.0980576177,1.5695810843,-0.4453131082,-0.790909227,-1.6449254295,-0.2243940181,-0.1819940505,-0.8645683642,0.5095668799,-1.2739879636,-2.0128963275,-1.1839890008,-1.4552922248,-0.4969547899,-0.3936433033,-0.3578920136,1.6101573923,-2.1338635805,-1.2434477389,0.4375984984,2.0433267557,0.3272205383,-1.3620347595,1.0093441211,-0.6859111753,-0.4748659531,-0.4327282508,0.0913899279,0.0527617441,-0.3399268451,-1.6191729621,0.0057423765,0.1711989666,-0.4811644428,0.2434972795,0.374600733,0.0246449529,-1.7063386084,-0.7883213729,0.052203893,-0.4454885724,-2.0233732985,0.7143578263,-0.7151109925,-1.9772744041,-0.8449650678,-0.2612458839,0.8858187617,-0.3268444153,-0.9181666784,-1.4187985449,-2.0134439354,-0.7205363737,-0.7642147074,0.0964624328,-0.7295728207,-2.020668955,1.5660247118,0.1891587328,0.3750773404,-0.3415676455,-0.1089647614,-0.043877728,-1.3388106661,-1.3984869471,0.3272273805,0.0451649274,-0.2307520266,-0.3315256308,0.4967809295,-0.6860994386,-1.4281580514,-1.2076953216,-0.2808689169,-1.5199429867,-2.0845599734,2.2571150887,0.2385202929,-0.2327652204,-1.2702380653,0.0309024468,-0.2241433715,1.2387558323,-0.9158242049,-0.6408203701,-0.931480578,-3.0372108568,-1.4483330685,-0.8930896653,1.4836404387,-0.3545236942,0.4488571105,-1.6323179325,0.7707813223,0.1078716304,-1.2121806992,-0.6552977589,-0.6512925887,-0.8916846076,-0.1224342119,0.6508609454,-0.1914941645,-0.719429999,1.6846438928,-1.1683376073,-0.9591721541,-1.7314284907,-0.2344378948,-0.7529624827,-1.5678835408,1.4360524029,0.9527501118,-1.4444019393,-0.6498357101,-1.4387306969,-1.2793712281,-0.3275358015,2.0217005643,-1.299040792,0.263643511,0.4685741465,0.5154772322,-1.3449732729,0.6775201974,1.0572237811,0.3198056077,0.7691419978,0.9719565653,0.5362132892,-0.2001305257,1.5464028349,-1.2315251162,0.2602816059,0.0133739177,0.5047018237,-1.8398508098,2.5018960269,2.1327712906,0.9783098179,-0.1201766467,1.4202054316,-1.7191413401,0.0015655602,-0.849123296,-0.5979652637,-1.7609582476
1,-1.2042848601,0.6684356047,0.5960025982,0.0189613334,-1.6999831389,-0.2250553855,-1.1515428158,-1.718242955,-0.9913203983,0.2564208295,-0.2775946958,0.1115363415,0.1599345774,1.8392793314,0.0935890095,-0.3528214809,-0.9196627906,-0.5999033312,0.7871920819,-0.0012014972,0.552480434,0.38540939,-0.7197312347,-0.1269980269,-0.1151885537,0.9663565554,0.0736074551,-0.9558855442,0.8159349399,-0.1732026272,0.0749386045,-1.6732531043,-1.4906026252,1.2728830172,-0.3781003775,-0.4733604756,0.3662858984,-0.4105924687,-0.2018098515,-0.0980209023,-0.2506944159,1.2682207286,-0.9641590743,0.1805644647,-0.5532032273,0.2338983385,0.1745295866,0.2315819499,-0.5633283006,-0.2785660784,0.9101497056,-0.3763816965,1.0096591301,-0.4455625204,0.0371463995,1.1583366284,0.1710805123,-0.0769589832,-0.1368932259,-0.9405031473,0.859288088,0.5890135199,0.4339061127,-0.2741033796,0.1999448106,-0.2031084953,-0.7261620108,0.9962341812,0.2735257915,0.5428442044,-0.0966951435,-0.0520464882,0.1511804964,1.646943493,-0.11575311,0.9452019715,0.9203166631,-0.1483922437,-0.1957254231,0.4155483237,-0.8280972496,-0.5472294764,-0.0974862879,-0.07536169,0.9978206646,1.4177278229,1.7358891759,-0.3287848976,-0.0942301416,0.9736660644,0.0132965567,-0.0967703914,1.832041723,-0.5956236794,-0.0728239783,0.3399465087,0.6420883075,0.339071093,-0.6945955197,0.5059150924,-1.0136275839,2.2997992017,-1.1558387692,0.5455800235,0.1624729875,0.8024727522,-2.1264400768,0.6935034844,-0.7821739943,-0.9422096216,1.1183632425,1.710180072,-1.0810355045,0.2699657843,-0.4127130772,0.9076268782,1.8690594472,0.6293475717,-1.1452198526,0.0232749281,1.0627419951,0.1128458845,0.9991649835,0.5963583733,-0.2582644759,0.2119767751,1.2745636837,0.7411035769,0.228378219,-1.2092313863,1.2912085217,0.677768957,-0.0852951883,-1.3239397976,-0.6658797673,1.0690688371,0.7041835625,0.3906682648,0.464697059,0.1747704006,-0.0118779733,-0.6800066478,0.3703742758,0.9322571405,-1.0014564658,-0.3392988986,1.5924069581,0.388407355,-0.3891343208,-1.205016474,-0.3619035939,0.9077028213,-0.8460110458,2.776206814,-0.8647113477,0.2919008767,1.0947131166,-0.5811781065,-0.6746427555,-1.6027058872,-0.176642004,0.5545688718,0.0225127322,0.5273919142,0.7444220376,0.1454323072,1.2329739848,1.4264371967
1,-0.4929679984,-0.2080119407,0.2194980849,-0.0579751158,1.3857523074,2.7874176436,1.3698353051,2.133367603,0.2527662446,0.5393880364,1.3314440776,1.1430008792,3.1336758963,1.3774061386,0.7436596881,0.6524923001,0.4464414276,0.8593309196,1.9829716455,-0.9133431027,0.3958628161,-0.8448847925,1.6338473023,0.6544810377,1.1574747952,0.8325723855,0.8980559955,0.012080882,1.0606532065,1.6799726322,-0.9929469054,0.1297994741,2.5573161939,2.9207175544,2.4624965266,0.8327226304,-0.2088865281,-0.668797781,0.3531362045,0.9203514046,0.770922599,1.5468690815,1.1147346386,0.7934520145,3.1996252976,0.0954124121,3.4556158029,0.8670246367,0.652645349,-0.1089575536,1.4066887058,1.5259893373,1.9160776886,-0.9963399194,-0.9498715892,-0.5310846208,1.8017490922,0.1719761141,1.4666005592,-1.2506461842,0.7137491834,0.085520085,1.4154114459,2.0125649366,0.6691468749,1.5476528454,2.9617035566,2.104930041,0.6473345893,-0.3554990673,-0.0673453091,-1.8580850096,-0.7167654822,-0.1170800712,0.7476940492,0.6986464967,0.3874323117,-0.0117900553,1.8525640324,0.0972676596,0.5518383317,-0.2059769241,-0.9464460145,-0.9898938599,0.8072246264,-0.0809937216,1.3303552447,-1.2953328701,-0.7291548106,-1.2244159847,-0.3875825073,-0.2972056214,1.6885191774,-1.5081887517,-0.0902696323,-0.7077003187,1.4314116217,0.3520635956,0.2345519184,0.2121600483,1.6689290701,1.139181447,-1.6471927977,-0.8496416904,-0.1381006582,-0.5514520157,0.0048508762,1.1912107973,1.5319932987,1.1952842534,-0.0239149023,-0.4007695031,0.346396414,-0.0110642888,1.31327377,1.1417617725,-0.013435563,-0.6027268754,-0.3465801778,-0.4084822748,1.5627262051,-1.2763930879,-0.3115787921,-1.6101729526,-0.5338984633,0.4953453515,0.4493056235,-0.5628760555,0.6260553804,-0.4354874929,0.8029449161,0.9600083182,-0.002820716,-0.896699212,-0.0793115175,1.3428097636,-1.1175894672,-1.116968258,-0.9568530483,0.0888655664,-1.2073930598,0.1919090467,0.6735503626,0.7464738809,-2.2662739839,0.883902105,-0.1273492954,-0.9003621715,0.0612742471,0.27306628,-0.2043917878,1.9090319756,-1.0127398623,-1.0348219962,0.2723132299,-0.1720642591,1.4765661826,-1.2894543568,1.1859116069,-1.3283854376,-0.1710305605,1.4922012422,-0.6134509628,-0.1932492532,0.046898248,-1.4719950745,-1.1164157553,-0.5072753745
1,0.0546882176,1.040482474,0.5533335416,-0.6783842642,0.1817945533,0.6897904893,1.1134759025,-0.818779811,-1.0228476851,1.5384048162,0.0659399297,0.829876137,-0.2731735576,0.8208892178,1.0367075602,-0.4444752057,-0.2647040728,-1.004142172,0.6848680533,-1.1147950918,0.3277782927,0.0013429392,0.4761929893,1.3755254416,0.2012929863,-0.757523591,-0.8366322293,-0.0816468852,0.0158757175,0.858541189,-1.3483135251,2.1227771353,0.2673139756,0.6016321452,0.835945643,-0.5425716997,-0.8877856363,-0.315924079,-0.7954737506,0.9464925386,0.4833042878,1.639903469,-0.77847941,0.597425499,-0.9310800427,1.4441138813,-0.1066703075,0.0007194399,0.3488129406,-0.3570837065,-0.5939305289,-0.9789062888,-0.1605651522,-0.3499525913,1.1942674091,0.1410380008,1.1620518232,0.4447563962,-0.9454926234,-0.0070972226,-0.3114271142,-0.2519957841,0.0826910355,0.7228847192,-1.8242150906,1.072749945,-1.3902210145,-0.9010684502,1.3746831215,-0.5180968574,-0.2746619911,-0.376751682,-0.429007303,-0.0704829239,0.5324252292,2.658217709,-0.1033188386,-0.02251774,-0.6366715283,1.6203234177,0.1940973726,0.1474487638,-0.5394465782,-0.0219412109,-1.0318101413,-1.3216062061,0.1733130044,-0.6590501443,0.8277162547,0.9811619258,0.4357203922,-0.23090676,-0.8136488951,-0.5480491851,-0.6268777863,-0.8102326337,-0.704198986,1.1878363716,0.7285962611,0.5905991943,0.6259263026,-1.4433502349,0.1436756051,0.493554753,-0.0180919107,-1.1553356209,-0.4196235409,-0.1142407969,1.0202614478,-0.5605772978,0.2194909104,-0.2038557746,0.2846987309,0.2010931307,0.3316938402,0.4064005264,1.1351734108,-0.3631890149,-0.2022271629,0.1460514077,0.5106070357,-1.1593333961,-0.3438661574,-0.0331434483,0.2117552515,1.112472251,-0.1669671239,-0.7085271643,-1.102868627,-0.5301048148,-0.1348993256,1.390918698,-0.7919196851,1.6281031772,-0.6059556083,0.5337558724,0.4746650168,0.557277804,0.0816992261,-0.0805033021,-0.0070998838,0.4352096297,-0.220280456,0.1896337839,-0.3037613936,-0.053959476,-0.4653778324,0.0980228556,0.1818415948,0.1089563889,-0.7744478866,0.8736317821,0.370362354,-0.6272102529,0.2685938078,-0.1168365766,-0.1149070879,-0.4514697176,-0.5201101712,-0.2929090472,-0.9247079695,-0.4009224361,0.587579362,1.0918565239,0.5867508252,0.3345685754,0.513239401,1.8616152833
1,-1.1462995425,-0.7506040916,-0.8476162724,-0.0680433161,0.9267792465,0.5389144312,-1.1746467503,-0.4319863908,-0.2628063297,2.2652657961,0.4644035038,-0.706472867,-0.0906826239,-1.0729239647,-0.6003942082,-0.5736018536,-1.2439676567,-0.8305895543,-0.9778852023,0.6766256325,-0.3372393778,0.0562071215,-0.9968404103,-0.078605403,-0.4094109741,-0.1545840285,-1.1670154055,-0.3052328746,0.8553564007,-0.8794795785,-0.2816616505,-1.5204986032,-1.3681112357,-0.7646886785,-0.2969654844,-0.4218470736,-1.9513796699,3.0047524077,0.6779448667,0.2591916767,-0.8287419422,-0.778766886,-0.8827928323,2.104196694,-0.6760191153,0.7213471743,-1.4557755177,-2.2488509867,1.6124320216,-0.7210620764,-1.7401552035,-0.1665032859,-0.8253876449,1.0266084584,-0.2798986114,-0.6248451558,0.215583739,-0.522283981,-1.0277269599,-0.3944578934,-0.426767196,-0.0855181364,0.7449673917,0.3423373723,-0.1600665378,-0.1107375217,1.1138440811,-0.553991578,0.4855172736,-0.5031773465,-1.8604970813,2.0087129371,1.0790845785,2.0430453187,-1.0274748466,-1.1813272102,-0.2773656099,2.3780565764,-0.480801253,0.5458206035,-0.8292681995,-1.4277483053,0.8545670213,0.1472698405,-1.3454687859,-0.2273382222,-0.0169086254,1.1164100322,0.2518777737,-1.0337852342,0.0383718154,-1.1415885701,-1.445187829,-0.7796187981,-0.3907562782,-0.3550696666,0.8418188877,-0.2360241331,0.5626020193,-0.6137729836,-0.5731021851,-1.0648030173,-0.6552903715,-0.4132937582,-0.3107133663,0.3662949692,1.9708284899,0.9716842652,-1.0397635708,0.3328944309,-0.247895395,3.0324929388,0.3361872785,0.3571529719,-0.2508617942,-0.7088047071,-0.7051752575,0.1239771938,-1.2144600177,-0.4171097727,-1.3171046085,0.6605775775,-0.1643635337,-0.3443201566,-1.427635344,-0.6907377392,-0.1983812442,-1.2041035803,-0.6184515938,-0.3603078506,0.6097638917,-0.6531984391,-0.3321497548,-1.2436641259,-1.2125969391,-0.8388187987,-1.8254118708,-1.5291588726,-0.2571584501,0.7784456933,0.3113590046,1.5620879414,-0.3040184883,0.2591781008,-0.7041216652,-1.3204577822,-0.8197542163,-0.165389765,0.5368699821,-0.3232495887,-0.5345198223,-0.5360901588,-1.3741033081,0.9416312835,1.3835721926,-0.5940848147,-0.3855165522,-1.0663544007,-0.270383558,-1.1575785349,-0.8557394698,0.5529929675,-1.2441980224,-1.5926719611,-1.0651353813,-1.1073619546,-0.8395108236,-0.9001294866
1,0.9856147514,-2.5819704933,-0.0659991875,-0.0711047715,-0.4307325601,-0.5768059919,0.3359550242,-0.6950805511,-1.1183358257,-1.4703495578,-1.4874452323,-0.5111786296,-0.7735237987,-0.3070096046,-0.9053769034,-0.8086324434,1.5613311711,0.9391956241,-0.6607250362,0.9271107394,-1.4881002426,-1.3860739148,-0.5197989589,-1.646637684,-1.8206925468,0.4377169156,-1.1326454271,-1.3512673453,-0.6582508281,-1.2957302511,-0.7851768008,-1.5639198127,-1.0316015888,0.215333647,-0.2594149035,-1.1678901295,0.7297618599,-0.1337740992,-0.3093163233,-0.2108485049,0.5966797027,-1.4307640137,-0.0766382369,-0.758071731,-1.6372349784,-0.104278282,-1.7606851552,-1.3786834922,-1.6192551642,-0.8795751464,0.4495971459,0.0927513651,0.6735064596,1.5143719801,-0.9311227749,-1.4426881489,-0.5017035754,-2.6815552505,-0.9181514475,-0.221626363,-1.6125469908,-1.1048037829,0.4007501394,-1.8557933417,-0.8075259229,1.0846900991,-0.197916138,0.0528673252,1.5996555152,-0.7126809553,1.5942196911,-0.5470749654,0.8326411558,-0.2187510733,-0.0181318096,-1.63330241,1.47862412,-0.3918929819,-1.0033877273,0.3534251432,-0.5570355696,-0.2072531064,0.0866933705,-1.2848759703,-0.0313396138,0.5477440687,1.2947318351,0.6670145009,-0.529397055,0.041033057,0.8442207227,-1.4198201175,0.2636605771,0.7632738239,0.1962673681,-0.2896898353,0.220320163,-1.1830987462,0.1855832912,1.711464536,4.1260349545,0.305837509,1.6119330325,-0.7159486514,-0.4517950369,-0.4857413212,-1.1066879738,-0.1101650723,0.8239007968,-0.8099787987,1.0520708044,-0.8480714943,0.1040870711,-0.1929734785,-0.5226275152,0.4157884352,2.9415865343,-0.1071900482,3.2243064501,1.318140461,0.2450106417,0.2366441761,-0.9216188728,-0.75660593,-0.3260235716,-1.4047035494,0.3416785585,1.4843351831,-0.2443613798,0.4493295475,1.0341839142,-1.3371932079,-0.8089908031,0.4431155872,0.5703956423,-0.1429037794,1.2289272421,1.3937240103,-0.0994435478,-1.1048038883,-0.7454957558,-1.2990310933,0.4534525792,0.1231480387,-0.022203381,2.532421741,0.046391818,-0.5018845038,0.0607828146,-0.7543413259,-1.7904800633,0.2242436202,0.9207563907,-0.7800899962,0.0865281428,1.2550513541,0.6850189355,-0.4315329033,2.1315774598,-2.4709589967,-1.802100306,-0.5873760661,2.1150411573,1.6267459014,0.5927425114,0.7625308785,0.2881221228,2.2458425952
